315,13.57
316,11.31
317,17.64
318,17.57
319,17.32
320,26.80
321,12.66
322,13.96
323,29.16
324,26.49
325,12.76
326,15.44
327,25.73
328,28.55
329,25.72
330,20.40
331,24.22
332,18.20
333,17.88
334,23.84
335,20.49
336,14.97
337,22.90
338,14.62
339,15.98
340,25.70
341,14.77
342,23.75
343,22.77
344,20.66
345,10.35
346,29.75
347,22.36
348,12.87
349,16.67
350,14.79
351,24.04
352,24.96
353,25.51
354,29.72
355,12.66
356,23.70
357,17.65
358,26.51
359,11.81
360,25.47
361,16.91
362,29.28
363,22.35
364,23.41
365,15.67
366,24.88
367,15.04
368,19.38
369,24.65
370,24.06
371,15.14
372,20.11
373,19.69
374,13.29
375,27.40
376,28.64
377,16.54
378,25.11
379,11.07
380,28.99
381,23.54
382,12.04
383,26.20
384,13.77
385,28.58
386,11.41
387,14.65
388,20.31
389,23.77
390,10.12
391,13.42
392,26.66
393,11.20
394,27.43
395,19.02
396,14.71
397,25.87
398,27.88
399,24.46
400,22.39
401,13.04
402,22.47
403,13.80
404,17.30
405,14.25
406,16.20
407,29.82
408,28.86
409,26.26
410,23.07
411,26.97
412,14.93
413,20.50
414,29.35
415,29.65
416,21.72
417,23.88
418,22.21
419,28.13
420,11.67
421,27.14
422,22.51
423,12.32
424,21.52
425,21.75
426,26.23
427,18.11
428,16.85
429,16.76
430,11.25
431,24.77
432,11.14
433,29.53
434,19.89
435,14.41
436,17.05
437,15.71
438,28.60
439,16.48
440,27.21
441,21.01
442,18.13
443,10.50
444,24.94
445,15.99
446,26.23
447,21.84
448,25.91
449,18.09
450,15.83
451,25.98
452,13.67
453,20.31
454,19.42
455,22.22
456,23.77
457,18.46
458,16.66
459,13.84
460,20.32
461,16.85
462,18.77
463,13.41
464,12.82
465,24.31
466,26.37
467,23.63
468,19.50
469,12.01
470,15.87
471,11.51
472,10.70
473,16.23
474,26.73
475,22.61
476,15.96
477,26.31
478,12.01
479,13.78
480,11.74
481,13.44
482,16.18
483,12.63
484,27.13
485,28.44
486,14.26
487,20.13
488,10.66
489,12.51
490,12.83
491,12.25
492,24.74
493,12.86
494,22.46
495,24.34
496,13.17
497,24.39
498,28.65
499,13.85
500,11.31
501,24.28
502,27.85
503,13.96
504,11.26
505,25.56
506,11.08
507,18.13
508,23.89
509,12.64
510,29.09
511,20.38
512,29.86
513,21.78
514,14.80
515,11.29
516,14.69
517,20.52
518,12.30
519,27.30
520,29.47
521,11.87
522,25.60
523,19.27
524,18.08
525,15.55
526,24.59
527,13.90
528,12.13
529,19.08
530,27.50
531,24.45
532,13.91
533,10.97
534,24.36
535,10.78
536,12.26
537,24.22
538,15.14
539,22.41
540,14.94
541,16.72
542,12.93
543,29.43
544,21.78
545,17.60
546,26.67
547,25.94
548,10.99
549,28.26
550,16.07
551,20.98
552,16.29
553,11.93
554,13.04
555,17.52
556,11.90
557,21.18
558,18.81
559,29.83
560,13.88
561,19.98
562,26.80
563,26.52
564,28.76
565,27.76
566,17.57
567,20.41
568,29.09
569,11.41
570,12.52
571,23.71
572,15.48
573,13.12
574,14.03
575,19.81
576,16.21
577,24.44
578,19.39
579,12.74
580,11.06
581,15.43
582,23.83
583,29.39
584,27.43
585,12.70
586,29.89
587,14.21
588,29.61
589,11.35
590,20.61
591,25.26
592,12.76
593,25.13
594,23.68
595,23.14
596,29.21
597,10.62
598,10.94
599,17.77
600,14.90
601,17.06
602,28.98
603,25.42
604,17.45
605,28.54
606,12.59
607,12.28
608,28.26
609,23.62
610,13.76
611,15.77
612,18.64
613,27.68
614,24.17
615,29.06
616,21.55
617,12.99
618,27.29
619,14.16
620,17.57
621,11.61
622,21.55
623,10.56
624,12.55
625,19.88
626,11.91
627,20.99
628,27.20
629,14.80
630,11.79
631,16.30
632,29.31
633,14.93
634,25.41
635,24.10
636,23.70
637,11.27
638,24.62
639,11.56
640,16.44
641,26.80
642,13.98
643,23.99
644,10.11
645,29.35
646,27.70
647,17.48
648,26.64
649,23.76
650,14.59
651,12.36
652,22.28
653,17.97
654,13.45
655,16.96
656,21.49
657,15.74
658,20.07
659,28.92
660,15.09
661,11.60
662,13.44
663,24.32
664,10.32
665,28.09
666,25.84
667,17.90
668,28.95
669,24.41
670,21.33
671,26.49
672,20.43
673,10.76
674,14.25
675,17.45
676,29.68
677,12.40
678,20.56
679,14.96
680,18.00
681,14.50
682,29.57
683,15.67
684,22.15
685,17.02
686,29.97
687,25.02
688,13.14
689,28.58
690,23.93
691,21.26
692,18.83
693,13.83
694,14.39
695,11.76
696,11.81
697,24.40
698,27.79
699,21.52
700,11.74
701,16.70
702,10.87
703,17.35
704,28.78
705,17.50
706,13.88
707,10.11
708,27.64
709,21.03
710,27.99
711,12.88
712,29.58
713,20.54
714,13.20
715,12.84
716,14.41
717,28.19
718,15.60
719,15.61
720,19.15
721,29.29
722,21.10
723,23.65
724,21.70
725,15.73
726,21.67
727,26.57
728,28.90
729,22.38
730,26.91
731,19.05
732,23.05
733,21.32
734,24.90
735,13.00
736,11.06
737,24.44
738,13.99
739,16.40
740,13.40
741,14.32
742,21.32
743,15.88
744,27.94
745,15.30
746,10.49
747,17.82
748,11.36
749,17.78
750,17.96
751,10.89
752,19.70
753,13.24
754,28.33
755,13.59
756,14.43
757,12.08
758,28.99
759,10.78
760,28.89
761,18.37
762,17.89
763,19.97
764,10.09
765,23.45
766,24.33
767,10.45
768,24.75
769,12.76
770,17.79
771,10.45
772,10.37
773,21.51
774,25.65
775,24.90
776,17.43
777,19.74
778,28.77
779,18.34
780,29.03
781,13.03
782,10.28
783,22.28
784,19.91
785,21.66
786,10.75
787,21.47
788,19.01
789,21.43
790,20.77
791,19.51
792,21.54
793,26.42
794,27.23
795,28.09
796,12.62
797,20.28
798,15.50
799,14.11
800,24.85
801,27.32
802,28.00
803,12.11
804,10.69
805,18.56
806,22.15
807,28.30
808,20.55
809,20.48
810,18.43
811,23.73
812,21.38
813,27.45
814,15.32
815,19.50
816,15.16
817,17.22
818,19.70
819,12.65
820,17.16
821,19.67
822,24.92
823,20.21
824,29.36
825,13.91
826,20.07
827,19.11
828,19.73
829,15.08
830,16.16
831,17.28
832,28.64
833,26.29
834,18.65
835,29.22
836,15.77
837,18.05
838,19.93
839,21.80
840,22.23
841,13.82
842,13.77
843,14.52
844,27.70
845,22.43
846,15.51
847,28.70
848,11.39
849,22.74
850,15.74
851,21.76
852,28.01
853,19.59
854,18.35
855,15.48
856,17.66
857,13.85
858,26.03
859,17.96
860,17.09
861,29.06
862,19.62
863,22.00
864,25.72
865,13.96
866,11.19
867,14.43
868,16.27
869,17.41
870,23.57
871,28.15
872,25.95
873,12.17
874,19.22
875,24.19
876,17.67
877,20.80
878,18.94
879,11.38
880,22.74
881,23.02
882,22.95
883,24.43
884,12.93
885,23.68
886,14.54
887,24.38
888,10.98
889,16.10
890,21.45
891,28.64
892,27.13
893,26.02
894,22.20
895,13.55
896,22.36
897,29.46
898,10.48
899,26.67
900,29.74
901,17.90
902,25.31
903,20.53
904,11.60
905,24.92
906,13.77
907,25.68
908,17.89
909,15.02
910,23.42
911,25.32
912,20.77
913,13.14
914,28.93
915,24.41
916,26.64
917,20.95
918,22.32
919,17.80
920,23.39
921,24.60
922,27.13
923,21.82
924,20.67
925,13.86
926,19.10
927,13.97
928,29.07
929,17.95
930,10.26
931,23.29
932,26.96
933,29.56
934,17.30
935,28.67
936,25.57
937,21.29
938,14.22
939,27.58
940,20.29
941,21.19
942,16.48
943,27.74
944,14.92
945,13.11
946,25.88
947,23.09
948,18.42
949,25.70
950,16.95
951,26.18
952,26.95
953,22.42
954,21.14
955,12.22
956,19.22
957,22.02
958,13.00
959,19.40
960,27.26
961,24.18
962,30.00
963,11.38
964,19.31
965,28.07
966,21.00
967,26.25
968,20.63
969,23.35
970,18.92
971,25.78
972,25.36
973,13.57
974,14.14
975,21.50
976,16.79
977,11.71
978,10.90
979,25.02
980,19.38
981,12.29
982,15.32
983,29.49
984,28.13
985,26.87
986,17.41
987,14.78
988,17.42
989,14.90
990,15.36
991,29.52
992,11.60
993,16.42
994,24.32
995,14.97
996,28.13
997,15.09
998,18.66
999,24.16
1000,27.22
1001,24.17
1002,16.73
1003,14.13
1004,16.02
1005,14.59
1006,16.37
1007,25.13
1008,24.73
1009,14.08
1010,11.99
1011,25.46
1012,29.79
1013,24.07
1014,13.57
1015,16.00
1016,27.63
1017,22.47
1018,20.84
1019,18.86
1020,25.53
1021,24.49
1022,13.33
1023,15.64
1024,28.04
1025,13.42
1026,27.63
1027,25.32
1028,10.39
1029,14.02
1030,20.13
1031,13.10
1032,20.80
1033,22.69
1034,23.57
1035,28.60
1036,25.39
1037,23.78
1038,16.67
1039,22.80
1040,21.31
1041,28.21
1042,21.04
1043,20.61
1044,17.31
1045,23.43
1046,14.57
1047,21.20
1048,25.09
1049,25.72
1050,14.80
1051,18.02
1052,22.47
1053,16.02
1054,21.25
1055,29.10
1056,18.57
1057,12.64
1058,19.23
1059,25.54
1060,17.39
1061,27.37
1062,22.64
1063,15.97
1064,24.47
1065,26.73
1066,10.92
1067,18.77
1068,10.74
1069,28.32
1070,11.53
1071,18.16
1072,22.16
1073,25.03
1074,23.12
1075,22.50
1076,24.19
1077,14.28
1078,11.36
1079,21.32
1080,18.06
1081,12.99
1082,14.91
1083,15.31
1084,22.73
1085,23.39
1086,20.03
1087,24.19
1088,11.56
1089,17.70
1090,25.99
1091,14.04
1092,25.80
1093,19.07
1094,25.03
1095,15.96
1096,24.31
1097,13.42
1098,11.49
1099,10.70
1100,15.23
1101,28.36
1102,24.62
1103,16.55
1104,11.90
1105,12.44
1106,24.63
1107,12.88
1108,26.60
1109,29.62
1110,19.96
1111,10.14
1112,20.66
1113,20.15
1114,23.22
1115,12.99
1116,23.98
1117,13.71
1118,12.98
1119,23.11
1120,10.51
1121,28.13
1122,18.51
1123,25.04
1124,20.79
1125,15.95
1126,29.68
1127,11.03
1128,21.64
1129,24.98
1130,27.37
1131,28.21
1132,19.32
1133,10.43
1134,24.47
1135,25.44
1136,15.28
1137,24.90
1138,17.80
1139,19.36
1140,14.64
1141,11.62
1142,12.02
1143,14.15
1144,19.94
1145,11.14
1146,23.85
1147,19.62
1148,28.80
1149,26.59
1150,19.01
1151,18.53
1152,19.64
1153,29.04
1154,21.21
1155,20.38
1156,12.34
1157,18.85
1158,18.15
1159,21.49
1160,18.40
1161,24.22
1162,13.66
1163,14.17
1164,28.77
1165,22.68
1166,29.94
1167,24.26
1168,15.43
1169,13.89
1170,17.65
1171,15.75
1172,11.30
1173,18.37
1174,18.79
1175,22.50
1176,14.74
1177,24.74
1178,16.31
1179,23.82
1180,22.02
1181,10.60
1182,12.45
1183,21.51
1184,26.39
1185,17.19
1186,26.83
1187,12.44
1188,22.97
1189,29.86
1190,21.66
1191,10.05
1192,23.08
1193,12.20
1194,13.15
1195,25.12
1196,23.66
1197,23.96
1198,16.34
1199,15.65
1200,21.39
1201,29.13
1202,22.60
1203,19.15
1204,15.77
1205,26.80
1206,26.77
1207,10.34
1208,28.95
1209,26.40
1210,20.09
1211,18.00
1212,29.96
1213,24.18
1214,21.84
1215,11.00
1216,21.45
1217,15.51
1218,19.75
1219,29.11
1220,24.24
1221,14.09
1222,12.60
1223,27.31
1224,27.97
1225,12.79
1226,19.36
1227,29.72
1228,22.09
1229,15.60
1230,14.57
1231,23.44
1232,26.10
1233,15.01
1234,10.47
1235,23.78
1236,29.65
1237,28.94
1238,14.69
1239,10.96
1240,29.75
1241,28.07
1242,25.79
1243,22.61
1244,10.53
1245,16.54
1246,14.97
1247,25.55
1248,11.59
1249,22.06
1250,11.30
1251,17.49
1252,26.96
1253,24.29
1254,25.54
1255,27.25
1256,21.10
1257,26.15
1258,13.55
1259,14.59
1260,11.16
1261,13.00
1262,17.03
1263,14.40
1264,20.18
1265,22.73
1266,13.61
1267,25.54
1268,24.23
1269,11.79
1270,23.30
1271,14.17
1272,12.10
1273,18.32
1274,24.16
1275,25.71
1276,16.23
1277,10.88
1278,27.88
1279,16.94
1280,14.04
1281,28.19
1282,26.94
1283,11.36
1284,26.54
1285,13.45
1286,12.16
1287,29.25
1288,29.45
1289,26.72
1290,25.05
1291,18.48
1292,12.08
1293,24.13
1294,26.56
1295,15.67
1296,10.68
1297,18.13
1298,22.32
1299,24.59
1300,14.20
1301,28.44
1302,21.61
1303,18.36
1304,28.69
1305,19.83
1306,11.84
1307,12.64
1308,24.44
1309,17.12
1310,13.24
1311,13.83
1312,10.91
1313,20.95
1314,27.53
1315,10.24
1316,19.66
1317,29.38
1318,24.32
1319,20.32
1320,17.70
1321,12.11
1322,15.74
1323,15.80
1324,29.78
1325,13.66
1326,10.77
1327,23.46
1328,13.45
1329,12.52
1330,21.55
1331,25.13
1332,29.52
1333,17.59
1334,21.42
1335,21.79
1336,22.01
1337,15.60
1338,10.78
1339,23.71
1340,29.91
1341,16.73
1342,25.56
1343,22.56
1344,10.83
1345,14.36
1346,28.48
1347,29.46
1348,12.74
1349,24.87
1350,25.02
1351,10.01
1352,24.02
1353,29.54
1354,27.60
1355,27.07
1356,27.12
1357,10.04
1358,17.97
1359,11.12
1360,17.57
1361,13.08
1362,21.42
1363,19.54
1364,24.00
1365,10.42
1366,22.57
1367,22.00
1368,14.72
1369,10.68
1370,22.70
1371,25.90
1372,20.50
1373,19.63
1374,17.09
1375,22.58
1376,12.39
1377,16.44
1378,19.13
1379,12.78
1380,19.11
1381,15.60
1382,14.37
1383,19.41
1384,27.02
1385,29.95
1386,25.49
1387,15.61
1388,10.50
1389,11.56
1390,18.11
1391,14.28
1392,25.58
1393,27.17
1394,14.67
1395,19.62
1396,14.30
1397,20.61
1398,23.45
1399,18.24
1400,15.94
1401,20.85
1402,20.24
1403,16.23
1404,12.90
1405,10.07
1406,26.61
1407,24.23
1408,11.77
1409,28.04
1410,24.66
1411,13.26
1412,26.47
1413,29.70
1414,17.13
1415,28.33
1416,20.28
1417,29.77
1418,22.46
1419,26.55
1420,27.22
1421,29.12
1422,23.45
1423,12.41
1424,17.21
1425,28.11
1426,25.58
1427,26.46
1428,16.64
1429,26.67
1430,11.95
1431,14.34
1432,20.90
1433,12.72
1434,21.01
1435,28.38
1436,13.53
1437,27.67
1438,27.66
1439,18.88
1440,14.51
1441,21.27
1442,22.99
1443,22.58
1444,25.06
1445,19.04
1446,19.76
1447,22.54
1448,14.04
1449,19.89
1450,18.26
1451,24.82
1452,15.12
1453,28.46
1454,18.93
1455,28.46
1456,17.10
1457,25.30
1458,14.47
1459,23.91
1460,25.18
1461,26.65
1462,29.08
1463,11.58
1464,29.53
1465,27.03
1466,15.35
1467,20.61
1468,12.92
1469,23.16
1470,25.72
1471,12.81
1472,18.19
1473,22.86
1474,26.60
1475,13.87
1476,11.51
1477,17.83
1478,24.55
1479,15.01
1480,15.23
1481,17.37
1482,16.15
1483,28.95
1484,29.30
1485,17.33
1486,17.07
1487,26.28
1488,18.76
1489,22.20
1490,26.05
1491,14.76
1492,19.02
1493,12.98
1494,14.88
1495,14.98
1496,17.28
1497,19.88
1498,21.41
1499,15.90
1500,24.58
